,Rating,reviewTime,UserId,ItemId,reviewText,unixReviewTime,1,2,3,4,5
6623,4,"09 3, 2017",A1LINA8MCSONQL,B019FWRG3C,"I think I am in love with this spray. Finding a scented product with lavender is really hit and miss. It's almost always too strong or so weak that there's barely any scent. This lavender linen spray is absolutely perfect. A few spritzes freshens up any room. The scent doesn't last longer than a couple of hours, though.  I've also used this on bed linens going into the dryer to give them a boost of scent. There's no staining or spotting from this spray, which I wasn't sure would be the case since it does have a tiny bit of coloring added to it. Items that this is sprayed on dry quickly and without any sticky/tacky residue. I prefer this to aerosol versions personally, though it does cost more. If you like the scent of lavender but can't use products with high powered scent or a lot of extra additives or ingredients due to health reasons, this spray is an excellent alternative.",1504396800,0,0,0,1,0
2304,5,"03 12, 2015",AKIQW8M8Q74HG,B000URXP6E,My favorite way to relax.,1426118400,0,0,0,0,1
695,5,"12 19, 2014",AOP0KXHDS2CXU,B0009MFUPY,"Great item, very happy",1418947200,0,0,0,0,1
875,5,"04 20, 2015",A3MWSMK06UU6BZ,B0009RF9DW,love it...wish I could find the hand lotion!,1429488000,0,0,0,0,1
321,5,"01 25, 2016",AU3V1LSV81SGH,B00006L9LC,Love this product! I use as a night cream and wake up with a soft refreshed feeling.,1453680000,0,0,0,0,1
3342,5,"11 21, 2014",A1R2A7QAO05UN9,B0012Y0ZG2,"I love the Bionutrients x 7; it really nourishes my skin.  I am an older adult and the 3x doesn't work for my skin.  Unfortunately, Henkel quit making this product because they said they didn't have a great enough response to it.  I bought over $100.00 worth on Amazon because it can no longer be found in the stores.  I hope I can find something that works as well and I have tried a lot of products.",1416528000,0,0,0,0,1
6563,1,"01 15, 2018",A1MUUSBPOWGDZR,B019DWCJDG,It has a bad smell..STINKS like your company for selling this nasty lip something!!,1515974400,1,0,0,0,0
2895,5,"01 17, 2017",AT2F2DJ7RELJI,B0012Y0ZG2,These are great!  They smell wonderful; they feel great on your skin; and they last a long time.  They make great gifts!,1484611200,0,0,0,0,1
2875,5,"02 16, 2017",A2E3YYK70W49NO,B0012Y0ZG2,"Love the scent, great deal for the price, large bottle",1487203200,0,0,0,0,1
6124,4,"03 2, 2016",A3EWTR1P19R6IW,B00Z6T9GVO,"My only complaint is when you first put it on it has a tacky feel. However it goes on easy, dries super quick and LASTS.",1456876800,0,0,0,1,0
8492,4,"05 20, 2016",AFHJIIZ9SATG1,B014JOHYD8,For me it is a little hard to use the eyelash curler. I am sure the longer I use it the easier it will be. I do like the fact that it does not have the sometimes pinch that a regular eyelash curler does at times. I do really like the hard plastic comb on the other end. It really helps separate my eyelashes. I received this product at a discount for my honest review.,1463702400,0,0,0,1,0
3996,5,"01 5, 2017",A2T6UI6V98KT94,B001OHV1H4,This is one of the most beautiful lotions I have ever used. Compliments on a daily basis! It is so soft and smooth. Love it!,1483574400,0,0,0,0,1
8892,5,"10 11, 2016",A1NXV3OIJDSNPQ,B01DF3DM1W,love palm trees so perfect,1476144000,0,0,0,0,1
7811,5,"05 24, 2016",A1K85CL9XZYRV7,B00IJHY54S,Loved this spong so much!! I bought one  for a gift and will be getting myself another one soon too!,1464048000,0,0,0,0,1
350,5,"10 28, 2015",A3CFINYERTHF9Q,B00006L9LC,Great shampoo,1445990400,0,0,0,0,1
8373,5,"07 7, 2015",AOADTSGQ0CULN,B00YLPVGKS,"<div id=""video-block-R2IJ2WFTE4GLWM"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/A15p62k96PS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/61juXpx6atS.png"" class=""video-slate-img-url"">&nbsp;This review is for the Serenity Essential Oil Blend by Tropical Holistic.

This is a unique, calming blend of essential oils that is guaranteed to create a tranquil, pleasant atmosphere wherever you may diffuse it. With a promise like that, how could I not run to test this product and see if it delivered?

I put 10 drops of the quality, thick oil into my diffuser and got to humidifying my space. Within roughly 10 minutes even though I was on edge all day due to annoying x-boyfriends, screaming children playing outside on the street and telemarketers that won't stop harassing me, my wind wandered to the far tropical reaches of Hawaii and brought immediate calm and wellness to my overall demeanor and presence.

The scents packed into this one magical vial are lavender (calm, stress relief), clary (Blood pressure regulator), Sage (Anti-inflammatory), Marjoram (calming), Petitgrain (relief from depression, anxiety and stress) and Ylang Ylang (relaxation). This creates the perfect blend of calming and soothing oil perfect to diffuse into your environment anytime you are feeling high strung. The aroma is woodsy, sweet and elegant all at the same time. This would be a great scent to keep in your library of essential oils or to gift to someone you know could use such a therapeutic, marvelous blend.

I received a discounted sample for my honest and unbiased review, all opinions are my own.",1436227200,0,0,0,0,1
4272,5,"10 24, 2014",A22XX80SB8WMUK,B001OHV1H4,Awesome,1414108800,0,0,0,0,1
3230,5,"06 27, 2015",A19GO5VNH8D1TF,B0012Y0ZG2,"Always excellent, third time ordering, more to come, husband loves the soap.",1435363200,0,0,0,0,1
3650,2,"04 29, 2013",A25QXLOZ4YOFBF,B0017TZD7S,"I've been using the ""female"" liquid soap scrubs for 3 years. Saw this the other day at my local grocery store, for $4.99, bought it & tried it.

After 3 uses, I ""TOSSED IT!!!
What a waste. No, it doesn't come close to lathering up the soap like the $1 store ones do.

And, being honest here, when it comes to cleaning my ""private parts"", fugheddaboudit!!
Not even close. The ""fluff side"" is harsh, and doesn't get where you need it too, easily/comfortably.

I won't go on, please, take my word,LUCKY I gave it 2 Stars, I guess I gave the extra star for Axe's ""EFFORT"" to make a MAN'S Product.

The only thing they got right is, it's a detail TOOL!!
I wouldn't even ATTEMPT to try it on my car.

STAY with the scrubbees @ the Dollar Store.",1367193600,0,1,0,0,0
6656,5,"07 29, 2017",AZBLP8S3CHH3,B01AAVIO38,"Superb!
And I am Nutz for top quality soaps.",1501286400,0,0,0,0,1
1845,5,"07 27, 2017",A3CLPIHVAD1LI1,B000URXP6E,Smells awesome love it!!,1501113600,0,0,0,0,1
640,4,"11 11, 2015",A6P370Q9YB27F,B00021KD2C,"Derma E is a company, which specializes in a large array of skin care and beauty oriented products. The company focuses in effective ingredients and skips on the packaging, so the consumer pays more towards what is inside the bottle, versus what is outside of it! Derma E, is not limited to just ant-aging regimens and if you checkout their website. they have everything from sun care, hair and scalp, to wipes, mask, serums and anything to satisfy your skin care needs.  The company has a long history in making products with natural ingredients, which have always been Vegan friendly and Cruelty-Free.

I was sent a jar of their Anti-Wrinkle Vitamin A Retinyl Palmitate Crme, which is part of the Anti-Wrinkle Vitamin A Essentials line. Focused on aging skin and helping with cell rejuvenation via Retinyl.

Ingredients (as listed on the jar):
Purified Water (Aqua), Carthamus Tinctorius (Safflower) Seed Oil, Glycerin, Stearic Acid, Glyceryl Stearate SE, Cetyl Alcohol, Persea Gratissima (Avocado) Oil, Sesamum Indicum (Sesame) Seed Oil, Helianthus Annus (Sunflower) Seed Oil, Retinyl Palmitate (Vitamin A), Glycine Soja (Soybean) Oil, Panthenol (Provitamin B5), Tocopheryl Acetate (Vitamin E), Allantoin, Cedrus Atlantica (Cedarwood) Essential Oil, Phenylethyl Alcohol, Vanillin, Carbomer, Phenoxyethanol, Ethylhexylglycerin.

Verdict:
I tested out the product for 10 days to get an idea of how well it satisfied my skincare needs. The creme is thicker in texture than most products of like kind, however I noticed that if I use a small dab, not only does it cover the treated area well but its more than enough for treatment. I apply Retinyl only to the areas that I feel are my problem areas and because Retinyl palmitate tends to have an oily texture, I know to go light with application. Being a past Retinol user, my skin has also acclimated to any adverse effects and I no longer experience any sensitivity or redness from such ingredient.  I applied to where I suffer from fine lines, so I focused in the under eye area and forehead. The creme is smooth and does aid with softening the skin, which not only hydrates but protects well. With the mixed weather we have been experiencing from Autumn, the warmer days into cold nights tend to stress my skin out. The Dema E creme made sure to always keep that layer of protection present. Retinyl palmitate, is effective in the turn over process, meaning skin cells shed quicker and its almost speeding up the clock to be able to rejuvenate quicker and produce a newer layer of skin that appears more flawless. The Retinyl palmitate formula from Derma E is filled with antioxidants and a selection of oils to insure the user gets the best chance at recovering a more useful appearance. I did feel the creme was thicker of course than my serums but after 2 days of getting use to the amount I needed to accomplish full coverage, it then got easier estimating how much to get out so it would not affect my make-up. I was satisfied with the product because the claims made are true and this jar is not pricey, plus gives the user real results! The creme from Derma E has 10,000 I.Us, so its on par with the recommended amount for a user to experience results. The only con I have is the product coming in jar form, as I prefer tubes that keep fingers/nails away from the product but I do have a plastic spatula I use just for these type of containers. Other than that, I was happy using and testing a product that works and I know I can easily fit into my budget because its affordable.

I received the above product(s) free of charge from Derma E.  I am not obligated to provide a positive or favorable review, just my honest opinion.  My review is based on my experience with the product and/or brand, which may differ from yours.",1447200000,0,0,0,1,0
